,Associated System,Cortical CI,Cortical Target,Target PC,Target WMD,Voxel
9471,Visual,5,307,0.66083100254503246,-0.65806551427076443,2072
9472,Visual,2,393,0.11866717354143946,-0.44268024067884887,2072
9473,Visual,2,125,0.52590223748595966,-0.25366965615412634,2073
9474,Visual,9,306,0.57878194307838593,0.23235902389072585,2073
9475,Visual,3,360,0.25336005391527605,-1.524562783634863,2073
9476,Visual,2,393,0.11866717354143946,-0.44268024067884887,2073
9477,Visual,2,125,0.52590223748595966,-0.25366965615412634,2074
9478,Visual,0,155,0.62018019803809998,0.83912883827449847,2074
9479,Visual,2,298,0.29960741203588437,-0.51992336597905064,2074
9480,Visual,3,391,0.21835976234425292,-1.2958706845850327,2074
9481,Visual,4,19,0.0,-1.4288763632380492,2075
9482,Visual,0,155,0.62018019803809998,0.83912883827449847,2075
9483,Visual,2,225,0.36491511709126034,0.67342399913857642,2075
9484,Visual,9,306,0.57878194307838593,0.23235902389072585,2075
9485,Visual,4,19,0.0,-1.4288763632380492,2076
9486,Visual,2,145,0.26895854494980787,-1.4730559490821764,2076
9487,Visual,3,244,0.63315201145851241,-0.83472125534842578,2076
9488,Visual,2,294,0.52763582229926542,-1.1156806549769949,2076
9489,Visual,4,31,0.41814581149496804,1.4427051135474669,2077
9490,Visual,2,113,0.18042390106043665,-0.48880279431196105,2077
9491,Visual,2,184,0.23596418303308725,1.4097217795140322,2077
9492,Visual,2,294,0.52763582229926542,-1.1156806549769949,2077
9493,Visual,1,297,0.53203137955072533,0.15372941173013202,2077
9494,Visual,2,393,0.11866717354143946,-0.44268024067884887,2077
9495,Visual,2,28,0.49160313440236431,0.31343470162763082,2078
9496,Visual,4,31,0.41814581149496804,1.4427051135474669,2078
9497,Visual,2,89,0.43301304891115422,-0.9258906711542314,2078
9498,Visual,2,113,0.18042390106043665,-0.48880279431196105,2078
9499,Visual,8,179,0.55588663330837718,-0.38643994453864006,2078
9500,Visual,2,184,0.23596418303308725,1.4097217795140322,2078
9501,Visual,2,196,0.16541008542804342,-1.3447065469188737,2078
9502,Visual,2,294,0.52763582229926542,-1.1156806549769949,2078
9503,Visual,2,318,0.0083716333120962029,-1.7272946551794937,2078
9504,Visual,0,345,0.10102870739549308,-0.38339669606297533,2078
9505,Cingulo-parietal,4,31,0.41814581149496804,1.4427051135474669,2079
9506,Cingulo-parietal,2,89,0.43301304891115422,-0.9258906711542314,2079
9507,Cingulo-parietal,1,96,0.62935792083493824,0.99112465965479768,2079
9508,Cingulo-parietal,8,179,0.55588663330837718,-0.38643994453864006,2079
9509,Cingulo-parietal,2,196,0.16541008542804342,-1.3447065469188737,2079
9510,Cingulo-parietal,2,233,0.19731128956347271,1.204042124041929,2079
9511,Cingulo-parietal,0,271,0.67269264285707564,2.1462498724749421,2079
9512,Cingulo-parietal,0,345,0.10102870739549308,-0.38339669606297533,2079
9513,Cingulo-parietal,3,360,0.25336005391527605,-1.524562783634863,2079
9514,Cingulo-parietal,6,4,0.60109766186291658,0.73997215435411356,2080
9515,Cingulo-parietal,4,132,0.43598403597848495,0.03172228455109561,2080
9516,Cingulo-parietal,4,169,0.60740790195251948,-0.32573607047239228,2080
9517,Cingulo-parietal,8,171,0.63127757126932227,0.15716920278498098,2080
9518,Cingulo-parietal,1,297,0.53203137955072533,0.15372941173013202,2080
9519,Cingulo-parietal,4,311,0.60280427251977975,1.0283314794974234,2080
9520,Cingulo-parietal,3,360,0.25336005391527605,-1.524562783634863,2080
9521,Cingulo-parietal,6,4,0.60109766186291658,0.73997215435411356,2081
9522,Cingulo-parietal,8,18,0.69122719624200402,1.1913169053741843,2081
9523,Cingulo-parietal,2,125,0.52590223748595966,-0.25366965615412634,2081
9524,Cingulo-parietal,4,132,0.43598403597848495,0.03172228455109561,2081
9525,Cingulo-parietal,3,152,0.14563568157097753,0.69784826205626416,2081
9526,Cingulo-parietal,0,155,0.62018019803809998,0.83912883827449847,2081
9527,Cingulo-parietal,2,298,0.29960741203588437,-0.51992336597905064,2081
9528,Cingulo-parietal,4,311,0.60280427251977975,1.0283314794974234,2081
9529,Default,1,17,0.45395894407610121,-0.7590326661608745,2082
9530,Default,1,76,0.32894835056248412,-0.11952890727690976,2082
9531,Default,4,132,0.43598403597848495,0.03172228455109561,2082
9532,Default,3,152,0.14563568157097753,0.69784826205626416,2082
9533,Default,0,155,0.62018019803809998,0.83912883827449847,2082
9534,Default,0,239,0.10346221440905561,-1.1450482302174403,2082
9535,Default,4,241,0.5658484984273886,0.040854760925255355,2082
9536,Default,4,311,0.60280427251977975,1.0283314794974234,2082
9537,Default,7,320,0.38587171207879317,-0.44987294751784429,2082
9538,Default,5,322,0.59916948457000974,-1.3228672032050626,2082
9539,Default,7,334,0.29051907992581377,-2.8037540122193549,2082
9540,Default,0,361,0.0,-1.0658219964781741,2082
9541,Default,0,72,0.095859418895983595,-0.062390082792655711,2083
9542,Default,1,76,0.32894835056248412,-0.11952890727690976,2083
9543,Default,0,97,0.0,-1.3101020161405488,2083
9544,Default,1,138,0.4536821889728696,0.90745514340805034,2083
9545,Default,2,143,0.18546470810790511,-0.70211165310101442,2083
9546,Default,1,181,0.16969659275074164,-0.93418778925757595,2083
9547,Default,5,190,0.60825641763009775,0.19527377910553176,2083
9548,Default,3,201,0.26219923766131625,-0.46762237285467984,2083
9549,Default,0,215,0.090597687843085209,0.21221138575004578,2083
9550,Default,0,239,0.10346221440905561,-1.1450482302174403,2083
9551,Default,1,259,0.66402419719298411,0.50632289359243665,2083
9552,Default,2,277,0.17894426304107403,1.0448761507654796,2083
9553,Default,2,298,0.29960741203588437,-0.51992336597905064,2083
9554,Default,1,303,0.3912933333748192,0.084256776800556293,2083
9555,Default,7,334,0.29051907992581377,-2.8037540122193549,2083
9556,Default,6,342,0.45213797282786039,0.84543905980988743,2083
9557,Default,0,345,0.10102870739549308,-0.38339669606297533,2083
9558,Default,8,346,0.73733318041197571,0.32115189813127337,2083
9559,Default,2,347,0.35835828310412077,-0.34261201546077963,2083
9560,Default,0,72,0.095859418895983595,-0.062390082792655711,2084
9561,Default,0,86,0.66012699926532781,0.21541774021440083,2084
9562,Default,0,97,0.0,-1.3101020161405488,2084
9563,Default,6,102,0.44234732338748162,-0.0040793472241288636,2084
9564,Default,2,143,0.18546470810790511,-0.70211165310101442,2084
9565,Default,1,156,0.0,-1.3713230906348464,2084
9566,Default,1,181,0.16969659275074164,-0.93418778925757595,2084
9567,Default,1,214,0.34505451105951118,-0.032553478559749896,2084
9568,Default,4,222,0.76767104822704668,0.51773427502240421,2084
9569,Default,1,259,0.66402419719298411,0.50632289359243665,2084
9570,Default,6,265,0.53842160211233414,-0.84743208875185261,2084
9571,Default,6,281,0.65631416902326123,1.2297847254201912,2084
9572,Default,2,289,0.299249055403632,0.85638141669966461,2084
9573,Default,2,298,0.29960741203588437,-0.51992336597905064,2084
9574,Default,2,318,0.0083716333120962029,-1.7272946551794937,2084
9575,Default,1,331,0.27007526139207017,-1.2331150840442999,2084
9576,Default,7,334,0.29051907992581377,-2.8037540122193549,2084
9577,Default,6,342,0.45213797282786039,0.84543905980988743,2084
9578,Default,8,346,0.73733318041197571,0.32115189813127337,2084
9579,Default,2,347,0.35835828310412077,-0.34261201546077963,2084
9580,Default,3,23,0.16833669691597711,0.26958110107562927,2085
9581,Default,0,45,0.10585425148765155,0.32071782146107825,2085
9582,Default,2,143,0.18546470810790511,-0.70211165310101442,2085
9583,Default,1,156,0.0,-1.3713230906348464,2085
9584,Default,5,161,0.50140685626739334,1.2348016876638637,2085
9585,Default,1,181,0.16969659275074164,-0.93418778925757595,2085
9586,Default,5,200,0.64664126913810349,-1.4465103323449768,2085
9587,Default,1,214,0.34505451105951118,-0.032553478559749896,2085
9588,Default,0,239,0.10346221440905561,-1.1450482302174403,2085
9589,Default,1,259,0.66402419719298411,0.50632289359243665,2085
9590,Default,6,265,0.53842160211233414,-0.84743208875185261,2085
9591,Default,3,286,0.11358418646345639,0.21205200455509529,2085
9592,Default,2,289,0.299249055403632,0.85638141669966461,2085
9593,Default,2,298,0.29960741203588437,-0.51992336597905064,2085
9594,Default,1,312,0.0,-1.3000234224386122,2085
9595,Default,1,316,0.36035124984802591,1.4523526542437182,2085
9596,Default,7,334,0.29051907992581377,-2.8037540122193549,2085
9597,Default,8,354,0.61733761287573974,-0.63728190362782866,2085
9598,Default,0,358,0.084931909263616753,-0.72115835367593673,2085
9599,Default,3,23,0.16833669691597711,0.26958110107562927,2086
9600,Default,0,45,0.10585425148765155,0.32071782146107825,2086
9601,Default,1,181,0.16969659275074164,-0.93418778925757595,2086
9602,Default,1,214,0.34505451105951118,-0.032553478559749896,2086
9603,Default,1,259,0.66402419719298411,0.50632289359243665,2086
9604,Default,2,298,0.29960741203588437,-0.51992336597905064,2086
9605,Default,1,312,0.0,-1.3000234224386122,2086
9606,Default,7,334,0.29051907992581377,-2.8037540122193549,2086
9607,Default,0,345,0.10102870739549308,-0.38339669606297533,2086
9608,Default,0,358,0.084931909263616753,-0.72115835367593673,2086
9609,Default,0,45,0.10585425148765155,0.32071782146107825,2087
9610,Default,1,76,0.32894835056248412,-0.11952890727690976,2087
9611,Default,0,103,0.44485387967976353,0.21795240397030796,2087
9612,Default,2,113,0.18042390106043665,-0.48880279431196105,2087
9613,Default,3,124,0.085773135214656668,0.0018503849556592974,2087
9614,Default,1,181,0.16969659275074164,-0.93418778925757595,2087
9615,Default,3,266,0.62790157124397505,-0.62980490079773044,2087
9616,Default,9,306,0.57878194307838593,0.23235902389072585,2087
9617,Default,7,334,0.29051907992581377,-2.8037540122193549,2087
9618,Default,0,345,0.10102870739549308,-0.38339669606297533,2087
9619,Default,0,358,0.084931909263616753,-0.72115835367593673,2087
9620,Default,7,383,0.6101667798098549,0.99312259471274167,2087
9621,Default,6,4,0.60109766186291658,0.73997215435411356,2088
9622,Default,0,103,0.44485387967976353,0.21795240397030796,2088
9623,Default,2,125,0.52590223748595966,-0.25366965615412634,2088
9624,Default,2,145,0.26895854494980787,-1.4730559490821764,2088
9625,Default,3,182,0.38496090159330537,-1.0698127130841486,2088
9626,Default,0,215,0.090597687843085209,0.21221138575004578,2088
9627,Default,3,266,0.62790157124397505,-0.62980490079773044,2088
9628,Default,2,274,0.43763618697269585,0.18701690997588663,2088
9629,Default,9,306,0.57878194307838593,0.23235902389072585,2088
9630,Default,7,334,0.29051907992581377,-2.8037540122193549,2088
9631,Default,0,358,0.084931909263616753,-0.72115835367593673,2088
9632,Default,7,383,0.6101667798098549,0.99312259471274167,2088
9633,Default,8,18,0.69122719624200402,1.1913169053741843,2089
9634,Default,2,113,0.18042390106043665,-0.48880279431196105,2089
9635,Default,8,193,0.66693752999934619,0.68442950929399571,2089
9636,Default,3,275,0.15111227975842426,0.63493003382247137,2089
9637,Default,0,358,0.084931909263616753,-0.72115835367593673,2089
9638,Default,7,383,0.6101667798098549,0.99312259471274167,2089
9639,Attention,8,18,0.69122719624200402,1.1913169053741843,2090
9640,Attention,7,37,0.62869832833826267,0.21577354973239518,2090
9641,Attention,2,89,0.43301304891115422,-0.9258906711542314,2090
9642,Attention,2,184,0.23596418303308725,1.4097217795140322,2090
9643,Attention,5,283,0.62246638661637255,0.81162503504839079,2090
9644,Attention,2,393,0.11866717354143946,-0.44268024067884887,2090
9645,Visual,6,52,0.4976423711485275,-1.1693401665429541,2091
9646,Visual,2,146,0.094678909110408771,0.20503425311220305,2091
9647,Visual,2,184,0.23596418303308725,1.4097217795140322,2091
9648,Visual,6,236,0.609269641494537,-0.77162878187217354,2091
9649,Visual,0,239,0.10346221440905561,-1.1450482302174403,2091
9650,Visual,2,263,0.39544598833758504,0.7294224156656185,2091
9651,Visual,5,283,0.62246638661637255,0.81162503504839079,2091
9652,Visual,6,52,0.4976423711485275,-1.1693401665429541,2092
9653,Visual,2,393,0.11866717354143946,-0.44268024067884887,2092
9654,Visual,2,125,0.52590223748595966,-0.25366965615412634,2093
9655,Visual,6,258,0.63371095540556655,-1.6345290570481448,2093
9656,Visual,2,125,0.52590223748595966,-0.25366965615412634,2094
9657,Visual,2,143,0.18546470810790511,-0.70211165310101442,2094
9658,Visual,8,193,0.66693752999934619,0.68442950929399571,2094
9659,Visual,6,258,0.63371095540556655,-1.6345290570481448,2094
9660,Visual,1,331,0.27007526139207017,-1.2331150840442999,2094
9661,Visual,2,125,0.52590223748595966,-0.25366965615412634,2095
9662,Visual,7,202,0.49953474634556538,0.55743188201887084,2095
9663,Visual,3,252,0.47430515119552019,-1.3058768984361613,2095
9664,Visual,2,113,0.18042390106043665,-0.48880279431196105,2096
9665,Visual,0,136,0.35062358010367811,0.66508309651542707,2096
9666,Visual,2,225,0.36491511709126034,0.67342399913857642,2096
9667,Visual,5,283,0.62246638661637255,0.81162503504839079,2096
9668,Visual,2,142,0.24687673830559953,0.35354167835446876,2097
9669,Visual,3,266,0.62790157124397505,-0.62980490079773044,2097
9670,Visual,5,283,0.62246638661637255,0.81162503504839079,2097
9671,Visual,2,393,0.11866717354143946,-0.44268024067884887,2097
9672,Visual,1,398,0.0,-1.3713230906348464,2097
9673,Visual,6,52,0.4976423711485275,-1.1693401665429541,2098
9674,Visual,7,268,0.54323036030351213,-0.40510197440671941,2098
9675,Visual,2,378,0.40403473936967876,-0.28232333956858785,2098
9676,Visual,2,380,0.23933937404577013,0.68096864161653847,2098
9677,Visual,2,113,0.18042390106043665,-0.48880279431196105,2099
9678,Visual,2,184,0.23596418303308725,1.4097217795140322,2099
9679,Visual,1,259,0.66402419719298411,0.50632289359243665,2099
9680,Visual,2,22,0.0,-2.2153133230157249,2100
9681,Visual,2,99,0.31465044422553307,0.51546481991232174,2100
9682,Visual,2,113,0.18042390106043665,-0.48880279431196105,2100
9683,Visual,2,233,0.19731128956347271,1.204042124041929,2100
9684,Visual,0,345,0.10102870739549308,-0.38339669606297533,2100
9685,Visual,4,31,0.41814581149496804,1.4427051135474669,2101
9686,Visual,8,65,0.66011234532258301,-0.27933979573889273,2101
9687,Visual,1,96,0.62935792083493824,0.99112465965479768,2101
9688,Visual,2,99,0.31465044422553307,0.51546481991232174,2101
9689,Visual,8,171,0.63127757126932227,0.15716920278498098,2101
9690,Visual,2,233,0.19731128956347271,1.204042124041929,2101
9691,Visual,2,250,0.15545405180896138,0.57496323085879808,2101
9692,Visual,8,279,0.78119935672525342,0.4733168661298896,2101
9693,Visual,0,345,0.10102870739549308,-0.38339669606297533,2101
9694,Cingulo-parietal,8,18,0.69122719624200402,1.1913169053741843,2102
9695,Cingulo-parietal,3,152,0.14563568157097753,0.69784826205626416,2102
9696,Cingulo-parietal,6,236,0.609269641494537,-0.77162878187217354,2102
9697,Cingulo-parietal,2,250,0.15545405180896138,0.57496323085879808,2102
9698,Cingulo-parietal,1,259,0.66402419719298411,0.50632289359243665,2102
9699,Cingulo-parietal,2,294,0.52763582229926542,-1.1156806549769949,2102
9700,Cingulo-parietal,8,18,0.69122719624200402,1.1913169053741843,2103
9701,Cingulo-parietal,4,132,0.43598403597848495,0.03172228455109561,2103
9702,Cingulo-parietal,0,395,0.0,-0.61369879359103829,2103
9703,Temporal,1,17,0.45395894407610121,-0.7590326661608745,2104
9704,Temporal,8,65,0.66011234532258301,-0.27933979573889273,2104
9705,Temporal,1,76,0.32894835056248412,-0.11952890727690976,2104
9706,Temporal,3,112,0.10024713000918507,0.54068444940906324,2104
9707,Temporal,0,155,0.62018019803809998,0.83912883827449847,2104
9708,Temporal,2,294,0.52763582229926542,-1.1156806549769949,2104
9709,Temporal,1,312,0.0,-1.3000234224386122,2104
9710,Temporal,7,320,0.38587171207879317,-0.44987294751784429,2104
9711,Temporal,0,395,0.0,-0.61369879359103829,2104
9712,Temporal,1,398,0.0,-1.3713230906348464,2104
9713,Default,1,35,0.57989520356025726,0.80205496365321594,2105
9714,Default,1,76,0.32894835056248412,-0.11952890727690976,2105
9715,Default,0,86,0.66012699926532781,0.21541774021440083,2105
9716,Default,1,214,0.34505451105951118,-0.032553478559749896,2105
9717,Default,0,239,0.10346221440905561,-1.1450482302174403,2105
9718,Default,1,259,0.66402419719298411,0.50632289359243665,2105
9719,Default,2,277,0.17894426304107403,1.0448761507654796,2105
9720,Default,5,322,0.59916948457000974,-1.3228672032050626,2105
9721,Default,7,334,0.29051907992581377,-2.8037540122193549,2105
9722,Default,8,346,0.73733318041197571,0.32115189813127337,2105
9723,Default,1,35,0.57989520356025726,0.80205496365321594,2106
9724,Default,0,45,0.10585425148765155,0.32071782146107825,2106
9725,Default,0,72,0.095859418895983595,-0.062390082792655711,2106
9726,Default,0,86,0.66012699926532781,0.21541774021440083,2106
9727,Default,0,97,0.0,-1.3101020161405488,2106
9728,Default,6,102,0.44234732338748162,-0.0040793472241288636,2106
9729,Default,1,214,0.34505451105951118,-0.032553478559749896,2106
9730,Default,0,215,0.090597687843085209,0.21221138575004578,2106
9731,Default,1,259,0.66402419719298411,0.50632289359243665,2106
9732,Default,2,289,0.299249055403632,0.85638141669966461,2106
9733,Default,2,298,0.29960741203588437,-0.51992336597905064,2106
9734,Default,2,318,0.0083716333120962029,-1.7272946551794937,2106
9735,Default,1,331,0.27007526139207017,-1.2331150840442999,2106
9736,Default,7,334,0.29051907992581377,-2.8037540122193549,2106
9737,Default,8,346,0.73733318041197571,0.32115189813127337,2106
9738,Default,2,347,0.35835828310412077,-0.34261201546077963,2106
9739,Default,0,45,0.10585425148765155,0.32071782146107825,2107
9740,Default,0,97,0.0,-1.3101020161405488,2107
9741,Default,1,101,0.51379146537468778,1.0187341117752711,2107
9742,Default,2,143,0.18546470810790511,-0.70211165310101442,2107
9743,Default,1,181,0.16969659275074164,-0.93418778925757595,2107
9744,Default,2,189,0.0,-1.8246267054504317,2107
9745,Default,5,213,0.54776247071719419,1.4654040009446498,2107
9746,Default,1,214,0.34505451105951118,-0.032553478559749896,2107
9747,Default,1,259,0.66402419719298411,0.50632289359243665,2107
9748,Default,6,265,0.53842160211233414,-0.84743208875185261,2107
9749,Default,2,289,0.299249055403632,0.85638141669966461,2107
9750,Default,2,298,0.29960741203588437,-0.51992336597905064,2107
9751,Default,5,322,0.59916948457000974,-1.3228672032050626,2107
9752,Default,7,334,0.29051907992581377,-2.8037540122193549,2107
9753,Default,0,45,0.10585425148765155,0.32071782146107825,2108
